Date,Product_Name,Supplier_ID,Order_Quantity,Demand_Quantity,Raw_Material_ID,Raw_Material_Quantity,Lead_Time,Production_Schedule,Production_Capacity,Machine_ID,Defective_Units,Production_Costs,Labor_Hours,Inventory_Levels,Order_Status,Transportation_Costs,Supplier_Rating,Transportation_Mode,Stockout_Risk,Product_Price,Location
2024-11-11,Indomie Goreng,SUP_43,1450,273,RM_18,509,7,2024-11-20,2124,MAC_5,48,533.62,66,1866,Completed,3187.21,1,Air,0.9,455.68,"East Chad, Indonesia"
2024-11-12,SilverQueen,SUP_20,384,954,RM_18,655,8,2024-11-21,4681,MAC_18,28,9228.84,97,55,Completed,2785.74,1,Road,0.31,120.44,"Tinaburgh, Indonesia"
2024-11-13,Aqua,SUP_5,1036,1471,RM_6,2620,15,2024-11-22,1723,MAC_4,14,8360.19,81,4259,In-Transit,2592.47,2,Sea,0.88,77.83,"Lake Rebecca, Indonesia"
2024-11-14,Indomie Goreng,SUP_16,361,1275,RM_21,697,12,2024-11-23,3123,MAC_5,29,6988.15,73,3870,Completed,4022.88,2,Air,0.06,465.84,"North Tina, Indonesia"
2024-11-15,Indomie Goreng,SUP_25,1844,195,RM_5,2945,4,2024-11-24,2964,MAC_3,49,1397.44,14,2536,In-Transit,818.0,4,Rail,0.68,343.72,"East Jeremiah, Indonesia"
2024-11-16,Tolak Angin,SUP_22,1095,438,RM_6,2736,12,2024-11-25,4799,MAC_9,43,8337.39,98,2055,Completed,931.65,5,Air,0.53,510.87,"New Alexfurt, Indonesia"
2024-11-17,Indomie Goreng,SUP_17,1378,1577,RM_6,1365,9,2024-11-26,1050,MAC_16,45,8814.15,52,146,Pending,2614.0,3,Road,0.28,966.13,"New Margarettown, Indonesia"
2024-11-18,Indomie Goreng,SUP_14,293,1207,RM_7,323,27,2024-11-27,4223,MAC_13,11,7035.88,26,2113,Completed,1833.26,4,Rail,0.77,413.31,"South Kathleen, Indonesia"
2024-11-19,Teh Botol Sosro,SUP_28,180,224,RM_19,925,7,2024-11-28,4543,MAC_20,1,9770.92,98,2186,In-Transit,951.57,4,Sea,0.21,606.63,"Pamelaside, Indonesia"
2024-11-20,Tolak Angin,SUP_27,1728,750,RM_29,1974,4,2024-11-29,2595,MAC_11,20,1382.35,55,4290,Pending,3484.1,4,Air,0.42,106.62,"Barnestown, Indonesia"
2024-11-21,Teh Botol Sosro,SUP_4,510,1632,RM_14,1798,13,2024-11-30,2342,MAC_3,28,7232.17,42,2336,Pending,2530.77,3,Rail,0.71,887.06,"Danielville, Indonesia"
2024-11-22,Pocari Sweat,SUP_27,1262,1536,RM_18,2269,19,2024-12-01,983,MAC_20,28,5485.56,78,457,In-Transit,1090.97,4,Air,0.34,807.8,"Port Gloria, Indonesia"
2024-11-23,Bintang Beer,SUP_25,829,238,RM_11,1631,26,2024-12-02,3443,MAC_17,15,1883.26,24,4524,In-Transit,1395.59,1,Rail,0.86,527.18,"Tarafurt, Indonesia"
2024-11-24,Teh Botol Sosro,SUP_13,855,532,RM_11,1822,12,2024-12-03,3167,MAC_5,30,6754.93,51,194,Completed,3642.96,1,Sea,0.87,191.54,"South Chadfort, Indonesia"
2024-11-25,SilverQueen,SUP_18,1624,1079,RM_12,343,8,2024-12-04,2888,MAC_18,32,8095.52,24,294,Completed,1704.62,1,Air,0.2,431.69,"Port Andrea, Indonesia"
2024-11-26,SilverQueen,SUP_46,1226,803,RM_12,2368,11,2024-12-05,1591,MAC_19,1,2065.11,74,3492,Pending,1102.14,4,Road,0.44,304.41,"South Alexandershire, Indonesia"
2024-11-27,Beng Beng,SUP_48,1667,2057,RM_6,134,17,2024-12-06,2917,MAC_15,43,8038.16,72,2097,Completed,4831.45,4,Rail,0.43,994.57,"Hawkinsfort, Indonesia"
2024-11-28,Tolak Angin,SUP_41,1493,1311,RM_29,1290,27,2024-12-07,1621,MAC_8,3,1383.22,65,4915,Completed,531.42,5,Air,0.41,495.93,"Jonesborough, Indonesia"
2024-11-29,SilverQueen,SUP_28,954,1514,RM_23,1457,17,2024-12-08,2517,MAC_14,38,6118.3,52,157,Completed,819.88,2,Rail,0.5,428.01,"Cynthiashire, Indonesia"
2024-11-30,Kecap ABC,SUP_37,150,1985,RM_22,2879,16,2024-12-09,2711,MAC_20,48,8085.47,91,4216,Pending,3614.66,5,Road,0.07,177.37,"Samanthashire, Indonesia"
2024-12-01,Kopiko,SUP_22,1361,1709,RM_4,1188,14,2024-12-10,3416,MAC_16,4,1886.59,79,2625,Completed,2185.99,1,Rail,0.87,246.72,"Walshburgh, Indonesia"
2024-12-02,Kopiko,SUP_28,139,1002,RM_9,1233,26,2024-12-11,1101,MAC_10,1,5929.43,43,100,Completed,3789.36,2,Sea,0.29,714.47,"South Barbara, Indonesia"
2024-12-03,Beng Beng,SUP_41,868,1930,RM_10,952,5,2024-12-12,3646,MAC_5,44,4536.34,75,1318,In-Transit,2808.61,5,Rail,0.0,539.56,"Huntberg, Indonesia"
2024-12-04,Tolak Angin,SUP_16,1020,1161,RM_11,2558,5,2024-12-13,1552,MAC_1,7,6269.12,90,2843,Pending,297.06,3,Rail,0.69,364.45,"Meyerland, Indonesia"
2024-12-05,Indomie Goreng,SUP_22,322,1159,RM_1,1081,7,2024-12-14,1022,MAC_14,49,4530.11,78,870,In-Transit,3452.32,3,Sea,0.65,304.04,"Lake Andrew, Indonesia"
2024-12-06,Indomie Goreng,SUP_15,617,214,RM_2,1518,19,2024-12-15,2765,MAC_7,35,2883.66,29,4337,Pending,4048.24,3,Rail,0.98,208.73,"West Rickybury, Indonesia"
2024-12-07,Beng Beng,SUP_48,706,613,RM_25,108,27,2024-12-16,4713,MAC_19,5,2911.2,23,2193,In-Transit,2808.11,1,Rail,0.72,43.56,"East Oliviafort, Indonesia"
2024-12-08,Kecap ABC,SUP_15,480,410,RM_20,1005,2,2024-12-17,1710,MAC_17,40,8714.65,85,1697,In-Transit,1607.04,2,Rail,0.33,977.38,"Gallegoshaven, Indonesia"
2024-12-09,Kecap ABC,SUP_1,371,1889,RM_25,212,11,2024-12-18,4851,MAC_14,9,1986.32,77,696,In-Transit,176.06,1,Air,0.95,755.58,"Palmerland, Indonesia"
2024-12-10,Teh Botol Sosro,SUP_16,1522,1349,RM_28,1041,4,2024-12-19,712,MAC_14,35,1669.59,50,2415,In-Transit,4542.74,3,Sea,0.37,928.59,"Allenchester, Indonesia"
2024-12-11,Pocari Sweat,SUP_36,1529,944,RM_18,1442,29,2024-12-20,4667,MAC_10,3,1422.25,68,1616,Completed,3564.2,4,Road,0.82,418.43,"Michaeltown, Indonesia"
2024-12-12,Pocari Sweat,SUP_37,245,124,RM_8,1556,15,2024-12-21,2333,MAC_17,38,1204.47,59,1957,Completed,319.5,1,Road,0.34,870.69,"Whitakermouth, Indonesia"
2024-12-13,Beng Beng,SUP_43,533,881,RM_16,865,12,2024-12-22,3370,MAC_8,13,637.68,83,3102,Completed,4218.9,2,Road,0.05,263.69,"North Angela, Indonesia"
2024-12-14,Bintang Beer,SUP_15,939,1516,RM_9,330,6,2024-12-23,3525,MAC_8,11,2023.86,48,1416,In-Transit,360.0,1,Air,0.73,514.74,"North Victor, Indonesia"
2024-12-15,Bintang Beer,SUP_36,328,1300,RM_18,1603,3,2024-12-24,1785,MAC_19,46,2330.91,39,2850,Pending,3586.23,2,Rail,0.35,210.45,"Jacksonbury, Indonesia"
2024-12-16,SilverQueen,SUP_23,842,473,RM_4,611,10,2024-12-25,1800,MAC_3,16,3062.38,46,4356,Pending,3500.93,4,Rail,0.34,772.63,"North Natalie, Indonesia"
2024-12-17,Pocari Sweat,SUP_26,1684,774,RM_12,779,18,2024-12-26,1259,MAC_13,20,1678.38,56,667,In-Transit,4589.13,5,Road,0.72,502.63,"Harrisport, Indonesia"
2024-12-18,Teh Botol Sosro,SUP_48,553,1384,RM_11,1814,20,2024-12-27,2979,MAC_2,12,1394.48,99,887,In-Transit,910.61,2,Road,0.32,540.91,"Diazbury, Indonesia"
2024-12-19,Aqua,SUP_4,462,335,RM_20,2024,22,2024-12-28,3479,MAC_2,32,5644.03,54,4905,Completed,2879.63,2,Sea,0.12,860.86,"Smithfort, Indonesia"
2024-12-20,Pocari Sweat,SUP_41,1374,1585,RM_28,2562,18,2024-12-29,709,MAC_17,12,7327.52,66,2872,In-Transit,2769.05,3,Air,0.4,741.83,"New Linda, Indonesia"
2024-12-21,Kopiko,SUP_48,493,756,RM_29,2026,21,2024-12-30,1392,MAC_17,47,6486.78,13,3813,Completed,271.4,3,Rail,0.82,966.6,"Hopkinsbury, Indonesia"
2024-12-22,Indomie Goreng,SUP_45,1418,1633,RM_4,1040,11,2024-12-31,1742,MAC_3,44,5788.71,15,4946,Completed,3227.71,4,Sea,0.13,411.28,"Kaitlynfort, Indonesia"
2024-12-23,Aqua,SUP_31,669,1374,RM_30,2194,18,2025-01-01,4512,MAC_5,8,4685.36,24,2495,In-Transit,1344.74,1,Road,0.55,466.84,"West Alexa, Indonesia"
2024-12-24,Tolak Angin,SUP_12,1834,834,RM_23,1916,12,2025-01-02,2478,MAC_16,49,6522.81,54,3707,Pending,1729.21,5,Road,0.13,619.19,"West Patriciafurt, Indonesia"
2024-12-25,Aqua,SUP_44,781,1120,RM_1,1208,28,2025-01-03,3655,MAC_17,47,9067.73,91,216,Pending,1282.63,5,Sea,0.05,458.78,"Joelbury, Indonesia"
2024-12-26,Tolak Angin,SUP_23,1424,673,RM_28,2578,29,2025-01-04,3082,MAC_7,19,6460.48,90,4625,In-Transit,374.02,4,Rail,0.38,425.42,"Davisfurt, Indonesia"
2024-12-27,Indomie Goreng,SUP_34,838,2042,RM_11,2240,28,2025-01-05,1903,MAC_11,43,1078.18,69,2164,Completed,916.48,5,Rail,0.66,347.17,"Port Samantha, Indonesia"
2024-12-28,Kopiko,SUP_15,1151,2163,RM_1,258,8,2025-01-06,4588,MAC_8,39,5918.98,98,2286,Completed,1115.81,1,Sea,0.27,833.57,"Escobarborough, Indonesia"
2024-12-29,Tolak Angin,SUP_15,700,308,RM_25,1687,2,2025-01-07,1615,MAC_18,0,5480.04,37,3673,Pending,2928.9,3,Rail,0.45,538.15,"Port Chelseaberg, Indonesia"
2024-12-30,Kopiko,SUP_8,703,1073,RM_30,994,17,2025-01-08,2220,MAC_14,12,4794.22,86,2988,Completed,761.29,4,Sea,0.49,611.33,"South Brittany, Indonesia"
2024-12-31,Beng Beng,SUP_25,1196,2028,RM_16,1895,4,2025-01-09,920,MAC_14,21,5903.56,41,3073,Pending,4611.5,5,Road,0.84,212.03,"North Steven, Indonesia"
2025-01-01,Kopiko,SUP_35,1896,938,RM_20,217,16,2025-01-10,4675,MAC_15,12,6889.87,57,2709,In-Transit,1235.75,4,Rail,0.82,259.26,"West Melissaland, Indonesia"
2025-01-02,Kecap ABC,SUP_9,412,1715,RM_30,2124,5,2025-01-11,733,MAC_9,34,853.97,28,4859,In-Transit,3293.55,4,Sea,0.0,346.4,"Carrollfurt, Indonesia"
2025-01-03,Kecap ABC,SUP_28,1203,1823,RM_13,256,5,2025-01-12,809,MAC_1,0,5061.91,40,2665,Completed,872.15,2,Rail,0.41,470.72,"New Christine, Indonesia"
2025-01-04,Indomie Goreng,SUP_15,1152,1000,RM_14,356,24,2025-01-13,2553,MAC_2,45,8263.67,88,289,In-Transit,3996.15,2,Air,0.66,53.49,"South Karen, Indonesia"
2025-01-05,Tolak Angin,SUP_48,846,1130,RM_21,1959,6,2025-01-14,1301,MAC_13,32,5542.38,69,162,In-Transit,450.41,4,Rail,0.85,889.51,"New Anna, Indonesia"
2025-01-06,Indomie Goreng,SUP_30,1434,2169,RM_24,2146,16,2025-01-15,4663,MAC_7,4,1144.65,53,4989,Completed,3714.21,2,Air,0.05,904.68,"East Karen, Indonesia"
2025-01-07,Tolak Angin,SUP_39,762,635,RM_6,2615,12,2025-01-16,1024,MAC_14,29,7863.16,32,1563,Completed,2026.51,5,Sea,0.63,665.06,"Sarahport, Indonesia"
2025-01-08,Kopiko,SUP_33,156,481,RM_4,2846,25,2025-01-17,3260,MAC_7,4,9442.65,36,11,Pending,2381.04,4,Air,0.84,322.89,"Williamsport, Indonesia"
2025-01-09,SilverQueen,SUP_14,1781,1273,RM_17,2913,20,2025-01-18,2500,MAC_14,42,8592.52,10,4290,In-Transit,1894.96,2,Air,0.26,391.47,"Daleshire, Indonesia"
2025-01-10,Kecap ABC,SUP_38,1533,2129,RM_10,520,9,2025-01-19,921,MAC_1,24,3944.4,31,1289,In-Transit,2070.03,5,Air,0.21,736.71,"Port Kristine, Indonesia"
2025-01-11,Teh Botol Sosro,SUP_39,594,1306,RM_4,477,12,2025-01-20,3265,MAC_14,25,5580.83,17,867,Completed,126.09,3,Sea,0.47,293.43,"Cuevasfurt, Indonesia"
2025-01-12,Kopiko,SUP_46,1256,1881,RM_30,1371,12,2025-01-21,728,MAC_7,18,6117.47,78,1798,In-Transit,228.13,3,Rail,0.96,612.83,"Torresshire, Indonesia"
2025-01-13,SilverQueen,SUP_33,1099,1254,RM_1,2522,10,2025-01-22,3474,MAC_2,11,7300.09,33,4910,Pending,3990.29,4,Air,0.69,907.21,"Kimberlybury, Indonesia"
2025-01-14,Aqua,SUP_12,246,1490,RM_1,611,15,2025-01-23,3937,MAC_1,7,6827.65,42,752,Pending,1146.08,1,Air,0.42,416.34,"Alvarezton, Indonesia"
2025-01-15,Aqua,SUP_18,328,1997,RM_2,2789,26,2025-01-24,1990,MAC_1,9,2391.18,21,3316,Completed,3075.76,5,Road,0.02,591.18,"Williamsburgh, Indonesia"
2025-01-16,SilverQueen,SUP_32,1831,374,RM_21,1144,26,2025-01-25,1222,MAC_5,17,8508.86,13,3099,In-Transit,3301.29,4,Sea,0.56,929.3,"South Samuelfurt, Indonesia"
2025-01-17,Tolak Angin,SUP_43,1719,525,RM_20,896,15,2025-01-26,1327,MAC_1,40,8567.23,73,3275,Pending,3520.11,2,Road,0.35,347.18,"East Brianview, Indonesia"
2025-01-18,Pocari Sweat,SUP_35,1685,1632,RM_14,1199,14,2025-01-27,3562,MAC_18,10,4341.34,88,2412,In-Transit,3026.97,3,Road,0.19,762.04,"South Dianaland, Indonesia"
2025-01-19,Kopiko,SUP_16,953,489,RM_5,1461,2,2025-01-28,2816,MAC_20,29,1743.69,69,3108,Completed,3181.06,2,Sea,0.5,757.57,"Nicholemouth, Indonesia"
2025-01-20,SilverQueen,SUP_40,431,370,RM_12,2569,10,2025-01-29,1618,MAC_13,4,6281.38,18,3837,Completed,2949.37,5,Rail,0.34,929.21,"Simsland, Indonesia"
2025-01-21,Bintang Beer,SUP_44,1572,168,RM_17,1804,9,2025-01-30,4767,MAC_7,23,3893.97,51,871,In-Transit,4648.08,4,Rail,0.04,860.0,"Garrisonport, Indonesia"
2025-01-22,Bintang Beer,SUP_21,875,556,RM_16,889,19,2025-01-31,1494,MAC_19,44,7543.21,62,3067,Pending,3356.47,3,Rail,0.73,751.34,"Rothshire, Indonesia"
2025-01-23,Beng Beng,SUP_33,1567,445,RM_25,583,4,2025-02-01,3965,MAC_13,12,3498.74,86,2147,Completed,1829.38,5,Rail,0.73,640.15,"Lake Kenneth, Indonesia"
2025-01-24,Indomie Goreng,SUP_23,541,1922,RM_28,2573,24,2025-02-02,2496,MAC_11,35,2998.49,83,965,In-Transit,1847.52,3,Air,0.62,248.78,"West Jodi, Indonesia"
2025-01-25,Kecap ABC,SUP_34,1100,873,RM_4,2287,4,2025-02-03,1458,MAC_6,48,8743.25,69,1782,In-Transit,490.07,3,Road,0.84,673.94,"Davisbury, Indonesia"
2025-01-26,Bintang Beer,SUP_17,510,1270,RM_4,568,3,2025-02-04,3894,MAC_10,26,6350.3,23,2011,Pending,4959.75,4,Air,0.2,283.68,"Maddoxstad, Indonesia"
2025-01-27,Teh Botol Sosro,SUP_24,312,1650,RM_27,2667,5,2025-02-05,4845,MAC_6,31,1316.92,60,3249,Completed,4464.75,4,Air,0.29,445.62,"Willisfurt, Indonesia"
2025-01-28,Tolak Angin,SUP_50,208,1059,RM_8,2972,10,2025-02-06,2446,MAC_1,13,7048.95,74,560,In-Transit,311.04,1,Air,0.46,712.6,"Faulknerfurt, Indonesia"
2025-01-29,Pocari Sweat,SUP_28,1625,1462,RM_19,1304,16,2025-02-07,3333,MAC_1,40,7650.97,36,1090,Completed,4322.72,1,Rail,0.06,678.15,"Kendraburgh, Indonesia"
2025-01-30,Kopiko,SUP_35,644,1205,RM_24,303,19,2025-02-08,1558,MAC_14,1,2734.43,31,995,Completed,778.28,1,Sea,0.88,407.19,"Patrickchester, Indonesia"
2025-01-31,Kopiko,SUP_50,1225,2107,RM_2,852,18,2025-02-09,4976,MAC_2,3,9692.74,31,2093,Completed,1271.34,1,Road,0.49,190.85,"East James, Indonesia"
2025-02-01,Tolak Angin,SUP_24,1604,1174,RM_3,1400,27,2025-02-10,4181,MAC_13,10,4042.15,99,3485,In-Transit,3435.85,2,Road,0.32,489.3,"Stephanieton, Indonesia"
2025-02-02,Teh Botol Sosro,SUP_24,785,949,RM_2,662,24,2025-02-11,1138,MAC_7,41,9435.45,73,3930,In-Transit,3678.05,1,Sea,0.48,277.27,"Kellerland, Indonesia"
2025-02-03,Kopiko,SUP_27,520,591,RM_27,2871,12,2025-02-12,2543,MAC_12,36,3289.36,33,1477,Pending,2578.17,2,Air,0.33,262.88,"Lake Josephland, Indonesia"
2025-02-04,Beng Beng,SUP_29,1872,1932,RM_17,524,2,2025-02-13,4126,MAC_9,47,6287.36,39,2668,Pending,4841.94,3,Air,0.29,333.53,"Port Monicaburgh, Indonesia"
2025-02-05,SilverQueen,SUP_34,988,1096,RM_9,1951,7,2025-02-14,739,MAC_10,37,5416.91,49,2920,Completed,2499.11,2,Air,0.45,709.18,"Port Michaelabury, Indonesia"
2025-02-06,Kopiko,SUP_3,1576,2156,RM_4,1679,15,2025-02-15,3371,MAC_8,36,9925.51,90,208,In-Transit,1365.97,3,Rail,0.48,502.31,"West Mariehaven, Indonesia"
2025-02-07,Teh Botol Sosro,SUP_32,738,420,RM_21,1456,6,2025-02-16,2702,MAC_3,12,4379.38,32,3886,Completed,144.39,1,Sea,0.43,379.44,"West Kellyton, Indonesia"
2025-02-08,Pocari Sweat,SUP_42,833,471,RM_13,1806,28,2025-02-17,1671,MAC_4,8,2203.26,19,989,In-Transit,4349.77,2,Road,0.55,901.59,"Martinmouth, Indonesia"
2025-02-09,Kecap ABC,SUP_24,1830,1908,RM_22,160,25,2025-02-18,1217,MAC_15,41,8415.48,42,3278,In-Transit,2037.02,3,Rail,0.78,709.71,"East Maryborough, Indonesia"
2025-02-10,Indomie Goreng,SUP_34,511,1466,RM_1,939,4,2025-02-19,4324,MAC_8,26,899.42,81,4476,Completed,3934.43,1,Rail,0.06,499.71,"East Jacktown, Indonesia"
2025-02-11,Pocari Sweat,SUP_28,1826,1271,RM_4,1143,20,2025-02-20,1640,MAC_11,1,8907.08,14,4381,Pending,3891.88,3,Road,0.81,427.08,"East Amybury, Indonesia"
2025-02-12,Teh Botol Sosro,SUP_39,1217,1015,RM_7,1039,2,2025-02-21,4703,MAC_4,46,1550.6,36,1658,In-Transit,313.48,4,Sea,0.23,820.71,"Stevensstad, Indonesia"
2025-02-13,SilverQueen,SUP_25,583,1247,RM_4,155,5,2025-02-22,538,MAC_20,26,5934.12,71,4513,Completed,4125.71,3,Road,0.25,181.2,"Lake Kristinmouth, Indonesia"
2025-02-14,Beng Beng,SUP_47,870,1327,RM_29,787,27,2025-02-23,2077,MAC_11,11,7277.45,34,1261,Pending,1516.82,1,Road,0.6,667.51,"Autumnfort, Indonesia"
2025-02-15,Aqua,SUP_34,919,1460,RM_30,1453,17,2025-02-24,3281,MAC_14,11,3695.07,75,345,Pending,4222.03,5,Sea,0.98,30.81,"Alyssaside, Indonesia"
2025-02-16,Aqua,SUP_48,143,184,RM_27,1010,27,2025-02-25,547,MAC_8,2,8525.04,29,4461,In-Transit,2511.64,4,Road,0.02,16.89,"Danielleberg, Indonesia"
2025-02-17,Teh Botol Sosro,SUP_5,1439,1035,RM_7,2908,7,2025-02-26,2894,MAC_13,25,6140.2,52,4452,Completed,2998.8,2,Air,0.67,932.47,"Tammymouth, Indonesia"
2025-02-18,Teh Botol Sosro,SUP_39,157,1595,RM_27,303,6,2025-02-27,1334,MAC_20,14,4253.98,76,4156,Pending,596.72,4,Air,0.7,518.85,"North Hannah, Indonesia"
2025-02-19,Kecap ABC,SUP_45,706,1658,RM_16,1563,8,2025-02-28,4049,MAC_6,26,3590.95,67,2431,In-Transit,1958.52,1,Sea,0.57,321.97,"Bushside, Indonesia"
2025-02-20,Aqua,SUP_35,1265,1243,RM_7,1307,29,2025-03-01,3352,MAC_15,44,1564.08,50,1769,Completed,4857.38,3,Rail,0.01,796.75,"Jessicaborough, Indonesia"
2025-02-21,SilverQueen,SUP_1,489,1179,RM_25,540,28,2025-03-02,1435,MAC_20,34,6583.45,73,4673,In-Transit,4636.86,5,Rail,0.61,984.98,"Cookfurt, Indonesia"
2025-02-22,Bintang Beer,SUP_13,886,613,RM_28,1168,11,2025-03-03,3556,MAC_8,12,3958.41,55,2619,Completed,4971.59,1,Rail,0.12,44.07,"South Nathanmouth, Indonesia"
2025-02-23,Bintang Beer,SUP_23,1569,461,RM_19,2701,2,2025-03-04,1283,MAC_9,4,3545.33,69,3178,In-Transit,2600.06,3,Air,0.08,47.58,"Proctorville, Indonesia"
2025-02-24,Indomie Goreng,SUP_45,1128,132,RM_22,2155,20,2025-03-05,3491,MAC_4,42,9524.51,24,362,In-Transit,4109.54,1,Rail,0.7,856.23,"North Derekstad, Indonesia"
2025-02-25,Aqua,SUP_5,1882,2140,RM_11,113,28,2025-03-06,4613,MAC_8,16,3091.58,36,1288,Completed,2329.74,5,Air,0.7,561.15,"New Bradley, Indonesia"
2025-02-26,Teh Botol Sosro,SUP_5,1556,1884,RM_17,2376,15,2025-03-07,3698,MAC_11,18,8827.37,67,3179,In-Transit,4712.87,3,Air,0.89,883.91,"Sarafurt, Indonesia"
2025-02-27,Kopiko,SUP_23,534,719,RM_5,893,5,2025-03-08,3903,MAC_1,19,9761.51,33,4928,Completed,4931.35,5,Road,0.0,697.7,"Gomezburgh, Indonesia"
2025-02-28,Indomie Goreng,SUP_17,222,370,RM_10,2249,16,2025-03-09,1309,MAC_16,22,8316.03,44,2515,Pending,4401.19,3,Road,0.38,475.88,"Hamptonburgh, Indonesia"
2025-03-01,Indomie Goreng,SUP_2,1113,1485,RM_28,600,7,2025-03-10,2253,MAC_6,11,685.41,32,2736,Pending,3143.7,4,Rail,0.01,169.73,"Gonzalezchester, Indonesia"
2025-03-02,Bintang Beer,SUP_44,1917,543,RM_30,1420,21,2025-03-11,1482,MAC_7,31,8751.93,17,2884,In-Transit,4945.87,1,Rail,0.36,395.96,"East Laurafurt, Indonesia"
2025-03-03,Indomie Goreng,SUP_43,725,1906,RM_25,1152,24,2025-03-12,1583,MAC_5,28,2527.45,95,267,Completed,4920.34,2,Air,0.49,789.27,"Jacksontown, Indonesia"
2025-03-04,Kecap ABC,SUP_11,1051,247,RM_21,2850,27,2025-03-13,1459,MAC_16,4,3856.14,25,1647,Pending,2427.89,2,Rail,0.53,241.58,"Marktown, Indonesia"
2025-03-05,Teh Botol Sosro,SUP_21,858,642,RM_28,1904,11,2025-03-14,2226,MAC_19,48,9920.04,79,4551,Completed,1588.48,1,Rail,0.36,715.24,"Stanleyfort, Indonesia"
2025-03-06,Kecap ABC,SUP_32,975,368,RM_26,453,16,2025-03-15,3319,MAC_7,42,4347.29,70,2649,Pending,1018.36,2,Air,0.73,254.87,"Micheleview, Indonesia"
2025-03-07,Indomie Goreng,SUP_30,117,2125,RM_13,1081,20,2025-03-16,4195,MAC_4,1,6720.93,67,2386,Completed,3417.36,5,Sea,0.42,468.9,"Michaelbury, Indonesia"
2025-03-08,Tolak Angin,SUP_16,1608,451,RM_18,2128,9,2025-03-17,1143,MAC_11,5,3451.83,38,718,Completed,270.51,2,Rail,0.52,94.58,"New Mark, Indonesia"
2025-03-09,Teh Botol Sosro,SUP_16,784,468,RM_3,1597,14,2025-03-18,4178,MAC_12,20,4009.57,72,1188,Pending,3842.76,1,Air,0.8,460.45,"Allisontown, Indonesia"
2025-03-10,Kopiko,SUP_49,610,882,RM_6,2117,24,2025-03-19,4395,MAC_4,34,6177.44,35,2162,Pending,351.47,4,Rail,0.17,616.58,"Port Cynthiaport, Indonesia"
2025-03-11,Aqua,SUP_20,1863,2172,RM_26,542,20,2025-03-20,759,MAC_20,14,9508.71,18,3206,In-Transit,1400.32,1,Rail,0.32,567.68,"Heatherhaven, Indonesia"
2025-03-12,Kecap ABC,SUP_42,1346,431,RM_22,402,17,2025-03-21,1655,MAC_3,17,3183.33,28,1368,Completed,2540.19,1,Sea,0.52,412.4,"East Michaelborough, Indonesia"
2025-03-13,SilverQueen,SUP_15,821,879,RM_26,859,26,2025-03-22,3807,MAC_16,48,2849.98,80,514,In-Transit,577.42,3,Air,0.77,376.0,"Davidville, Indonesia"
2025-03-14,Beng Beng,SUP_21,343,1583,RM_30,2671,27,2025-03-23,4342,MAC_14,46,749.61,34,3423,Pending,277.86,2,Road,0.43,282.64,"Knightport, Indonesia"
2025-03-15,Indomie Goreng,SUP_40,108,173,RM_9,1741,22,2025-03-24,2602,MAC_1,1,2420.03,33,2792,Pending,2451.03,2,Sea,0.07,769.43,"Oliviaview, Indonesia"
2025-03-16,Bintang Beer,SUP_24,1469,1115,RM_8,1912,19,2025-03-25,4280,MAC_3,4,2992.92,48,679,Completed,4445.11,3,Rail,0.99,784.81,"Jenniferville, Indonesia"
2025-03-17,Indomie Goreng,SUP_9,997,2029,RM_15,615,10,2025-03-26,1606,MAC_6,36,1097.32,56,4595,Completed,2100.74,5,Air,0.71,488.2,"Caseyville, Indonesia"
2025-03-18,Teh Botol Sosro,SUP_18,221,1061,RM_10,1916,25,2025-03-27,4441,MAC_3,40,5854.28,70,1521,Pending,1081.37,5,Sea,0.72,388.74,"Charleneport, Indonesia"
2025-03-19,Beng Beng,SUP_26,579,1175,RM_29,2155,16,2025-03-28,3859,MAC_8,5,1704.26,38,3521,In-Transit,2100.92,3,Air,0.47,641.05,"Port Christineport, Indonesia"
2025-03-20,Indomie Goreng,SUP_17,1421,897,RM_30,775,9,2025-03-29,1903,MAC_15,41,5355.23,29,3807,Completed,3640.91,2,Road,0.55,562.15,"New Tina, Indonesia"
2025-03-21,Kopiko,SUP_13,1488,1139,RM_1,1925,18,2025-03-30,3885,MAC_20,18,2295.32,14,301,Completed,302.68,5,Sea,0.99,670.58,"Port Christymouth, Indonesia"
2025-03-22,Kopiko,SUP_24,1449,893,RM_11,661,5,2025-03-31,956,MAC_17,15,9389.39,45,3589,In-Transit,250.65,5,Sea,0.6,312.96,"Lake Julie, Indonesia"
2025-03-23,SilverQueen,SUP_12,951,288,RM_21,337,24,2025-04-01,1714,MAC_20,11,3417.43,71,2886,Pending,2367.63,4,Road,0.22,790.47,"South Latoyaville, Indonesia"
2025-03-24,Kopiko,SUP_25,939,1115,RM_25,1982,23,2025-04-02,2764,MAC_19,23,1382.82,59,4919,Pending,3415.8,5,Rail,0.96,323.58,"West Carmen, Indonesia"
2025-03-25,Teh Botol Sosro,SUP_16,1232,626,RM_27,2943,29,2025-04-03,744,MAC_3,8,8443.47,29,1300,Pending,3107.41,2,Rail,0.54,424.54,"South Sarah, Indonesia"
2025-03-26,Tolak Angin,SUP_19,935,1769,RM_16,960,10,2025-04-04,3603,MAC_17,2,4319.35,20,2656,Pending,3225.32,4,Air,0.02,141.1,"Belltown, Indonesia"
